Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
"Congo, Rep.",COG,1981,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,144.97
"Congo, Rep.",COG,1980,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,144.012
"Congo, Rep.",COG,1979,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,146.376
"Congo, Rep.",COG,1978,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,149.249
"Congo, Rep.",COG,1977,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,152.651
"Congo, Rep.",COG,1976,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,152.596
"Congo, Rep.",COG,1975,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,152.005
"Congo, Rep.",COG,1974,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,151.503
"Congo, Rep.",COG,1973,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,150.252
"Congo, Rep.",COG,1972,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,151.12
"Congo, Rep.",COG,1971,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,150.586
"Congo, Rep.",COG,1970,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,148.795
"Congo, Rep.",COG,1969,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,148.132
"Congo, Rep.",COG,1968,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,147.683
"Congo, Rep.",COG,1967,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,146.285
"Congo, Rep.",COG,1966,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,144.54
"Congo, Rep.",COG,1965,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,143.453
"Congo, Rep.",COG,1964,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,141.678
"Congo, Rep.",COG,1963,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,141.217
"Congo, Rep.",COG,1962,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,140.778
"Congo, Rep.",COG,1961,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,140.036
"Congo, Rep.",COG,1960,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,140.208
"Congo, Rep.",COG,2020,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,249.061
"Congo, Rep.",COG,2019,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,264.087
"Congo, Rep.",COG,2018,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,254.228
"Congo, Rep.",COG,2017,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,254.995
"Congo, Rep.",COG,2016,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,256
"Congo, Rep.",COG,2015,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,269.708
"Congo, Rep.",COG,2014,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,268.536
"Congo, Rep.",COG,2013,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,269.144
"Congo, Rep.",COG,2012,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,283.037
"Congo, Rep.",COG,2011,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,283.893
"Congo, Rep.",COG,2010,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,287.175
"Congo, Rep.",COG,2009,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,302.287
"Congo, Rep.",COG,2008,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,314.536
"Congo, Rep.",COG,2007,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,324.641
"Congo, Rep.",COG,2006,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,336.054
"Congo, Rep.",COG,2005,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,341.408
"Congo, Rep.",COG,2004,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,357.889
"Congo, Rep.",COG,2003,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,369.992
"Congo, Rep.",COG,2002,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,380.562
"Congo, Rep.",COG,2001,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,391.138
"Congo, Rep.",COG,2000,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,401.451
"Congo, Rep.",COG,1999,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,414.422
"Congo, Rep.",COG,1998,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,432.083
"Congo, Rep.",COG,1997,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,446.724
"Congo, Rep.",COG,1996,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,420.004
"Congo, Rep.",COG,1995,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,424.932
"Congo, Rep.",COG,1994,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,429.897
"Congo, Rep.",COG,1993,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,422.555
"Congo, Rep.",COG,1992,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,411.985
"Congo, Rep.",COG,1991,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,383.346
"Congo, Rep.",COG,1990,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,359.34
"Congo, Rep.",COG,1989,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,334.983
"Congo, Rep.",COG,1988,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,311.741
"Congo, Rep.",COG,1987,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,291.893
"Congo, Rep.",COG,1986,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,280.127
"Congo, Rep.",COG,1985,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,277.986
"Congo, Rep.",COG,1984,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,274.021
"Congo, Rep.",COG,1983,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,272.343
"Congo, Rep.",COG,1982,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,270.897
"Congo, Rep.",COG,1981,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,274.286
"Congo, Rep.",COG,1980,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,273.481
"Congo, Rep.",COG,1979,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,278.354
"Congo, Rep.",COG,1978,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,277.709
"Congo, Rep.",COG,1977,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,282.289
"Congo, Rep.",COG,1976,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,280.862
"Congo, Rep.",COG,1975,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,284.887
"Congo, Rep.",COG,1974,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,283.753
"Congo, Rep.",COG,1973,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,286.578
"Congo, Rep.",COG,1972,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,289.947
"Congo, Rep.",COG,1971,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,290.422
"Congo, Rep.",COG,1970,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,294.069
"Congo, Rep.",COG,1969,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,296.376
"Congo, Rep.",COG,1968,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,300.717
"Congo, Rep.",COG,1967,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,308.492
"Congo, Rep.",COG,1966,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,307.467
"Congo, Rep.",COG,1965,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,312.044
"Congo, Rep.",COG,1964,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,315.192
"Congo, Rep.",COG,1963,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,319.057
"Congo, Rep.",COG,1962,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,323.117
"Congo, Rep.",COG,1961,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,331.625
"Congo, Rep.",COG,1960,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,336.675
"Congo, Rep.",COG,2020,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,304.313
"Congo, Rep.",COG,2019,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,315.626
"Congo, Rep.",COG,2018,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,290.9
"Congo, Rep.",COG,2017,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,299.231
"Congo, Rep.",COG,2016,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,300.37
"Congo, Rep.",COG,2015,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,297.229
"Congo, Rep.",COG,2014,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,305.682
"Congo, Rep.",COG,2013,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,306.87
"Congo, Rep.",COG,2012,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,305.779
"Congo, Rep.",COG,2011,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,313.431
"Congo, Rep.",COG,2010,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,313.485
"Congo, Rep.",COG,2009,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,318.376
"Congo, Rep.",COG,2008,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,325.259
"Congo, Rep.",COG,2007,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,333.974
"Congo, Rep.",COG,2006,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,339.404
"Congo, Rep.",COG,2005,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,344.882
"Congo, Rep.",COG,2004,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,360.682
"Congo, Rep.",COG,2003,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,374.549
"Congo, Rep.",COG,2002,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,386.864
"Congo, Rep.",COG,2001,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,394.981
"Congo, Rep.",COG,2000,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,411.302
"Congo, Rep.",COG,1999,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,438.267
"Congo, Rep.",COG,1998,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,497.903
"Congo, Rep.",COG,1997,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,638.242
"Congo, Rep.",COG,1996,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,427.962
"Congo, Rep.",COG,1995,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,429.767
"Congo, Rep.",COG,1994,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,434.439
"Congo, Rep.",COG,1993,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,433.799
"Congo, Rep.",COG,1992,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,429.751
"Congo, Rep.",COG,1991,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,435.568
"Congo, Rep.",COG,1990,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,428.173
"Congo, Rep.",COG,1989,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,424.005
"Congo, Rep.",COG,1988,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,419.679
"Congo, Rep.",COG,1987,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,412.664
"Congo, Rep.",COG,1986,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,410.706
"Congo, Rep.",COG,1985,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,405.691
"Congo, Rep.",COG,1984,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,401.838
"Congo, Rep.",COG,1983,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,404.62
"Congo, Rep.",COG,1982,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,406.629
"Congo, Rep.",COG,1981,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,402.779
"Congo, Rep.",COG,1980,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,404.903
"Congo, Rep.",COG,1979,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,404.783
"Congo, Rep.",COG,1978,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,407.201
"Congo, Rep.",COG,1977,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,405.657
"Congo, Rep.",COG,1976,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,407.088
"Congo, Rep.",COG,1975,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,406.558
"Congo, Rep.",COG,1974,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,409.736
"Congo, Rep.",COG,1973,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,413.004
"Congo, Rep.",COG,1972,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,413.648
"Congo, Rep.",COG,1971,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,414.772
"Congo, Rep.",COG,1970,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,417.341
"Congo, Rep.",COG,1969,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,421.805
"Congo, Rep.",COG,1968,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,425.017
"Congo, Rep.",COG,1967,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,426.651
"Congo, Rep.",COG,1966,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,430
"Congo, Rep.",COG,1965,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,434.602
"Congo, Rep.",COG,1964,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,435.951
"Congo, Rep.",COG,1963,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,439.456
"Congo, Rep.",COG,1962,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,443.835
"Congo, Rep.",COG,1961,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,451.581
"Congo, Rep.",COG,1960,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,456.271
"Congo, Rep.",COG,2020,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,31.155
"Congo, Rep.",COG,2019,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,31.676
"Congo, Rep.",COG,2018,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,32.337
"Congo, Rep.",COG,2017,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,33.025
"Congo, Rep.",COG,2016,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,33.706
"Congo, Rep.",COG,2015,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,34.648
"Congo, Rep.",COG,2014,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,35.527
"Congo, Rep.",COG,2013,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,36.498
"Congo, Rep.",COG,2012,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,37.508
"Congo, Rep.",COG,2011,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,38.232
"Congo, Rep.",COG,2010,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,38.858
"Congo, Rep.",COG,2009,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,38.425
"Congo, Rep.",COG,2008,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,38.209
"Congo, Rep.",COG,2007,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,37.664
"Congo, Rep.",COG,2006,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,37.498
"Congo, Rep.",COG,2005,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,37.359
"Congo, Rep.",COG,2004,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,37.403
"Congo, Rep.",COG,2003,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,37.269
"Congo, Rep.",COG,2002,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,37.547
"Congo, Rep.",COG,2001,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,37.615
"Congo, Rep.",COG,2000,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,37.158
"Congo, Rep.",COG,1999,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,37.705
"Congo, Rep.",COG,1998,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,37.973
"Congo, Rep.",COG,1997,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,38.283
"Congo, Rep.",COG,1996,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,38.222
"Congo, Rep.",COG,1995,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,38.175
"Congo, Rep.",COG,1994,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,38.313
"Congo, Rep.",COG,1993,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,38.427
"Congo, Rep.",COG,1992,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,38.626
"Congo, Rep.",COG,1991,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,38.701
"Congo, Rep.",COG,1990,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,38.847
"Congo, Rep.",COG,1989,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,39.178
"Congo, Rep.",COG,1988,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,39.464
"Congo, Rep.",COG,1987,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,39.77
"Congo, Rep.",COG,1986,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,40.04
"Congo, Rep.",COG,1985,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,40.327
"Congo, Rep.",COG,1984,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,40.649
"Congo, Rep.",COG,1983,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,40.795
"Congo, Rep.",COG,1982,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,40.935
"Congo, Rep.",COG,1981,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,41.179
"Congo, Rep.",COG,1980,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,41.474
"Congo, Rep.",COG,1979,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,41.914
"Congo, Rep.",COG,1978,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,42.381
"Congo, Rep.",COG,1977,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,42.888
"Congo, Rep.",COG,1976,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,43.264
"Congo, Rep.",COG,1975,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,43.66
"Congo, Rep.",COG,1974,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,43.896
"Congo, Rep.",COG,1973,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,44.068
"Congo, Rep.",COG,1972,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,44.284
"Congo, Rep.",COG,1971,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,44.165
"Congo, Rep.",COG,1970,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,43.95
"Congo, Rep.",COG,1969,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,43.859
"Congo, Rep.",COG,1968,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,43.791
"Congo, Rep.",COG,1967,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,43.638
"Congo, Rep.",COG,1966,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,43.571
"Congo, Rep.",COG,1965,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,43.457
"Congo, Rep.",COG,1964,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,43.276
"Congo, Rep.",COG,1963,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,43.202
"Congo, Rep.",COG,1962,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,43.072
"Congo, Rep.",COG,1961,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,43.208
"Congo, Rep.",COG,1960,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,43.357
"Congo, Rep.",COG,2020,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.923
"Congo, Rep.",COG,2019,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.388
"Congo, Rep.",COG,2018,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.797
"Congo, Rep.",COG,2017,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.924
"Congo, Rep.",COG,2016,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.02
"Congo, Rep.",COG,2015,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.196
"Congo, Rep.",COG,2014,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.358
"Congo, Rep.",COG,2013,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.532
"Congo, Rep.",COG,2012,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.753
"Congo, Rep.",COG,2011,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.942
"Congo, Rep.",COG,2010,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.123
"Congo, Rep.",COG,2009,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.377
"Congo, Rep.",COG,2008,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.689
"Congo, Rep.",COG,2007,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.059
"Congo, Rep.",COG,2006,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.439
"Congo, Rep.",COG,2005,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.831
"Congo, Rep.",COG,2004,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.416
"Congo, Rep.",COG,2003,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.973
"Congo, Rep.",COG,2002,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,11.463
"Congo, Rep.",COG,2001,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,11.84
"Congo, Rep.",COG,2000,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,12.204
"Congo, Rep.",COG,1999,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,12.746
"Congo, Rep.",COG,1998,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,13.847
"Congo, Rep.",COG,1997,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,16.201
"Congo, Rep.",COG,1996,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,12.387
"Congo, Rep.",COG,1995,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,12.287
"Congo, Rep.",COG,1994,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,12.225
"Congo, Rep.",COG,1993,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,12.006
"Congo, Rep.",COG,1992,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,11.741
"Congo, Rep.",COG,1991,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,11.459
"Congo, Rep.",COG,1990,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,11.146
"Congo, Rep.",COG,1989,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.895
"Congo, Rep.",COG,1988,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.698
"Congo, Rep.",COG,1987,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.545
"Congo, Rep.",COG,1986,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.531
"Congo, Rep.",COG,1985,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.59
"Congo, Rep.",COG,1984,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.643
"Congo, Rep.",COG,1983,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.854
"Congo, Rep.",COG,1982,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,11.056
"Congo, Rep.",COG,1981,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,11.245
